dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-06.Network3_amp.continuous;0.4545454545454545;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8571;0.3333;3;3;0.6667;0.2857;0.4;0.1429;186.17;Sun Mar 12 12:18:51 2023
sim-14.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;19.5;Sun Mar 12 12:18:53 2023
sim-07.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;1.0;0.4;2;5;0.6;0.6;0.6;0.2;65.49;Sun Mar 12 12:18:53 2023
sim-15.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;23.85;Sun Mar 12 12:18:59 2023
sim-21.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;18.23;Sun Mar 12 12:19:00 2023
sim-19.Network4_amp.continuous;0.5102040816326531;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6842;0.1923;11;10;0.5;0.2632;0.3448;0.0;138.14;Sun Mar 12 12:19:00 2023
sim-12.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;37.95;Sun Mar 12 12:19:02 2023
sim-32.Network3_amp.continuous;0.3939393939393939;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8571;0.6667;5;4;0.5;0.2857;0.3636;0.0;183.78;Sun Mar 12 12:19:06 2023
sim-01.Network5_amp.continuous;0.7391304347826086;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;92.47;Sun Mar 12 12:19:06 2023
sim-22.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;23.85;Sun Mar 12 12:19:06 2023
sim-23.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;24.01;Sun Mar 12 12:19:07 2023
sim-25.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;17.37;Sun Mar 12 12:19:11 2023
sim-37.Network4_amp.continuous;0.3061224489795918;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5455;0.6842;0.2308;12;11;0.4545;0.2632;0.3333;0.0;138.9;Sun Mar 12 12:19:13 2023
sim-28.Network5_amp.continuous;0.6086956521739131;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.8;0.6;4;5;0.4;0.4;0.4;0.0;13.35;Sun Mar 12 12:19:13 2023
sim-33.Network3_amp.continuous;0.5454545454545454;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8571;0.3333;3;3;0.6667;0.2857;0.4;0.1429;193.05;Sun Mar 12 12:19:16 2023
sim-11.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;56.13;Sun Mar 12 12:19:16 2023
sim-18.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;38.95;Sun Mar 12 12:19:17 2023
sim-33.Network5_amp.continuous;0.7391304347826086;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;12.09;Sun Mar 12 12:19:19 2023
sim-02.Network5_amp.continuous;0.7391304347826086;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;106.62;Sun Mar 12 12:19:23 2023
sim-30.Network4_amp.continuous;0.6653061224489796;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.375;0.6842;0.1154;13;8;0.625;0.2632;0.3704;0.1053;154.57;Sun Mar 12 12:19:26 2023
sim-32.Network4_amp.continuous;0.6857142857142857;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.6842;0.0385;10;6;0.8333;0.2632;0.4;0.2105;155.94;Sun Mar 12 12:19:28 2023
sim-37.Network5_amp.continuous;0.6086956521739131;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;14.57;Sun Mar 12 12:19:28 2023
sim-29.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;28.04;Sun Mar 12 12:19:28 2023
sim-41.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;11.24;Sun Mar 12 12:19:30 2023
sim-27.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;32.47;Sun Mar 12 12:19:31 2023
sim-33.Network4_amp.continuous;0.4408163265306122;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.375;0.6842;0.1154;11;8;0.625;0.2632;0.3704;0.1053;158.53;Sun Mar 12 12:19:31 2023
sim-38.Network3_amp.continuous;0.3333333333333333;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8571;0.6667;4;4;0.5;0.2857;0.3636;0.0;204.79;Sun Mar 12 12:19:31 2023
sim-17.Network5_amp.continuous;0.6086956521739131;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;54.35;Sun Mar 12 12:19:32 2023
sim-12.Network4_amp.continuous;0.4244897959183673;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4444;0.6842;0.1538;12;9;0.5556;0.2632;0.3571;0.0526;178.92;Sun Mar 12 12:19:35 2023
sim-34.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;28.13;Sun Mar 12 12:19:35 2023
sim-36.Network4_amp.continuous;0.5673469387755102;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6316;0.1538;14;8;0.5;0.2105;0.2963;0.0;161.7;Sun Mar 12 12:19:36 2023
sim-36.Network5_amp.continuous;0.3478260869565217;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;24.57;Sun Mar 12 12:19:38 2023
sim-28.Network4_amp.continuous;0.5102040816326531;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4444;0.6842;0.1538;11;9;0.5556;0.2632;0.3571;0.0526;168.09;Sun Mar 12 12:19:39 2023
sim-11.Network4_amp.continuous;0.7142857142857143;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3846;0.8421;0.1923;11;13;0.6154;0.4211;0.5;0.1579;185.79;Sun Mar 12 12:19:41 2023
sim-35.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;33.52;Sun Mar 12 12:19:45 2023
sim-43.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.2;2;4;0.75;0.6;0.6667;0.4;23.38;Sun Mar 12 12:19:49 2023
sim-46.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;20.75;Sun Mar 12 12:19:49 2023
sim-40.Network4_amp.continuous;0.563265306122449;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4286;0.6316;0.1154;12;7;0.5714;0.2105;0.3077;0.0526;172.78;Sun Mar 12 12:19:51 2023
sim-53.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;17.82;Sun Mar 12 12:19:53 2023
sim-55.Network4_amp.continuous;0.6081632653061224;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3;0.7895;0.1154;9;10;0.7;0.3684;0.4828;0.2105;157.02;Sun Mar 12 12:19:54 2023
sim-53.Network4_amp.continuous;0.5755102040816327;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.375;0.6842;0.1154;12;8;0.625;0.2632;0.3704;0.1053;160.88;Sun Mar 12 12:19:54 2023
sim-47.Network5_amp.continuous;0.7391304347826086;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;23.68;Sun Mar 12 12:19:54 2023
sim-55.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.75;0.6;0.6;3;4;0.25;0.2;0.2222;0.0;16.78;Sun Mar 12 12:19:55 2023
sim-45.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;28.33;Sun Mar 12 12:19:57 2023
sim-15.Network4_amp.continuous;0.5061224489795918;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3636;0.7895;0.1538;11;11;0.6364;0.3684;0.4667;0.1579;197.82;Sun Mar 12 12:19:58 2023
sim-39.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;42.91;Sun Mar 12 12:19:59 2023
sim-39.Network3_amp.continuous;0.2424242424242424;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.8571;1.0;5;5;0.4;0.2857;0.3333;0.0;232.63;Sun Mar 12 12:20:01 2023
sim-44.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;33.37;Sun Mar 12 12:20:02 2023
sim-01.Network5_cont.continuous;0.391304347826087;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;4;3;0.3333;0.2;0.25;0.0;11.45;Sun Mar 12 12:20:03 2023
sim-60.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;1.2;0.0;0;4;1.0;0.8;0.8889;0.8;13.04;Sun Mar 12 12:20:03 2023
sim-02.Network4_amp.continuous;0.6612244897959184;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.375;0.6842;0.1154;10;8;0.625;0.2632;0.3704;0.1053;217.56;Sun Mar 12 12:20:04 2023
sim-02.Network5_cont.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;10.29;Sun Mar 12 12:20:04 2023
sim-49.Network5_amp.continuous;0.8260869565217391;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;33.76;Sun Mar 12 12:20:06 2023
sim-20.Network5_amp.continuous;0.8260869565217391;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;84.73;Sun Mar 12 12:20:06 2023
sim-40.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.2;1;4;0.75;0.6;0.6667;0.4;48.65;Sun Mar 12 12:20:06 2023
sim-57.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;4;4;0.5;0.4;0.4444;0.0;25.7;Sun Mar 12 12:20:07 2023
sim-07.Network4_amp.continuous;0.4285714285714285;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5455;0.6842;0.2308;12;11;0.4545;0.2632;0.3333;0.0;217.69;Sun Mar 12 12:20:08 2023
sim-19.Network5_amp.continuous;0.7391304347826086;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;89.37;Sun Mar 12 12:20:09 2023
sim-26.Network4_amp.continuous;0.4897959183673469;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5556;0.6316;0.1923;13;9;0.4444;0.2105;0.2857;0.0;203.66;Sun Mar 12 12:20:09 2023
sim-08.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.2;1;4;0.75;0.6;0.6667;0.4;134.86;Sun Mar 12 12:20:10 2023
sim-22.Network4_amp.continuous;0.5224489795918368;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6316;0.1538;14;8;0.5;0.2105;0.2963;0.0;209.1;Sun Mar 12 12:20:12 2023
sim-31.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;66.21;Sun Mar 12 12:20:13 2023
sim-56.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;34.47;Sun Mar 12 12:20:14 2023
sim-39.Network4_amp.continuous;0.3877551020408163;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5556;0.6316;0.1923;12;9;0.4444;0.2105;0.2857;0.0;196.52;Sun Mar 12 12:20:14 2023
sim-48.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;43.59;Sun Mar 12 12:20:15 2023
sim-42.Network5_amp.continuous;0.4782608695652174;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;4;3;0.3333;0.2;0.25;0.0;52.59;Sun Mar 12 12:20:16 2023
sim-08.Network5_cont.continuous;0.6086956521739131;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;18.67;Sun Mar 12 12:20:17 2023
sim-05.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;155.04;Sun Mar 12 12:20:17 2023
sim-58.Network5_amp.continuous;0.8260869565217391;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;2;4;0.5;0.4;0.4444;0.0;32.21;Sun Mar 12 12:20:17 2023
sim-34.Network4_amp.continuous;0.4612244897959183;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4444;0.6842;0.1538;13;9;0.5556;0.2632;0.3571;0.0526;205.36;Sun Mar 12 12:20:19 2023
sim-12.Network5_cont.continuous;0.3478260869565217;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;16.24;Sun Mar 12 12:20:19 2023
sim-16.Network5_cont.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;14.01;Sun Mar 12 12:20:20 2023
sim-52.Network5_amp.continuous;0.6521739130434783;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;44.1;Sun Mar 12 12:20:20 2023
sim-59.Network5_amp.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.2;1;4;0.75;0.6;0.6667;0.4;32.29;Sun Mar 12 12:20:22 2023
sim-38.Network5_amp.continuous;0.8260869565217391;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;65.77;Sun Mar 12 12:20:22 2023
sim-07.Network5_cont.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;25.56;Sun Mar 12 12:20:22 2023
sim-06.Network5_cont.continuous;0.4347826086956521;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;27.22;Sun Mar 12 12:20:23 2023
sim-03.Network5_cont.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;31.5;Sun Mar 12 12:20:25 2023
sim-49.Network4_amp.continuous;0.6816326530612244;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.9474;0.0769;6;12;0.8333;0.5263;0.6452;0.4211;198.57;Sun Mar 12 12:20:26 2023
sim-24.Network5_cont.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;14.18;Sun Mar 12 12:20:27 2023
sim-48.Network4_amp.continuous;0.8;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.6842;0.0385;10;6;0.8333;0.2632;0.4;0.2105;199.97;Sun Mar 12 12:20:27 2023
sim-24.Network4_amp.continuous;0.7510204081632653;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4444;0.6842;0.1538;10;9;0.5556;0.2632;0.3571;0.0526;223.65;Sun Mar 12 12:20:27 2023
sim-06.Network5_amp.continuous;0.5217391304347826;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;162.34;Sun Mar 12 12:20:28 2023
sim-20.Network5_cont.continuous;0.3478260869565217;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;22.44;Sun Mar 12 12:20:31 2023
sim-13.Network5_cont.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;28.88;Sun Mar 12 12:20:32 2023
sim-34.Network5_cont.continuous;0.5652173913043478;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;13.94;Sun Mar 12 12:20:33 2023
sim-05.Network5_cont.continuous;0.7391304347826086;5;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;38.79;Sun Mar 12 12:20:33 2023
