dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-02.Network5_amp.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;24.35;Sun Mar 12 11:43:48 2023
sim-10.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.75;0.6;0.6;5;4;0.25;0.2;0.2222;0.0;20.15;Sun Mar 12 11:43:49 2023
sim-07.Network4_amp.continuous;0.4285714285714285;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6842;0.1923;11;10;0.5;0.2632;0.3448;0.0;53.53;Sun Mar 12 11:43:49 2023
sim-15.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;15.23;Sun Mar 12 11:43:52 2023
sim-37.Network4_amp.continuous;0.3061224489795918;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.6316;0.2308;13;10;0.4;0.2105;0.2759;0.0;42.48;Sun Mar 12 11:43:53 2023
sim-19.Network5_amp.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;11.22;Sun Mar 12 11:43:53 2023
sim-11.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;24.33;Sun Mar 12 11:43:53 2023
sim-24.Network4_amp.continuous;0.7510204081632653;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4444;0.6842;0.1538;10;9;0.5556;0.2632;0.3571;0.0526;50.48;Sun Mar 12 11:43:54 2023
sim-09.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;4;4;0.5;0.4;0.4444;0.0;26.95;Sun Mar 12 11:43:55 2023
sim-08.Network4_amp.continuous;0.6285714285714286;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2857;0.6842;0.0769;12;7;0.7143;0.2632;0.3846;0.1579;59.48;Sun Mar 12 11:43:55 2023
sim-20.Network1_amp.continuous;0.2916666666666667;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.8;0.5;1.0;5;5;0.2;0.1667;0.1818;0.0;115.35;Sun Mar 12 11:43:55 2023
sim-12.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;23.04;Sun Mar 12 11:43:56 2023
sim-14.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;20.74;Sun Mar 12 11:43:57 2023
sim-16.Network5_amp.continuous;0.3478260869565217;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.75;0.6;0.6;4;4;0.25;0.2;0.2222;0.0;18.82;Sun Mar 12 11:43:58 2023
sim-15.Network4_amp.continuous;0.5061224489795918;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.7368;0.1538;11;10;0.6;0.3158;0.4138;0.1053;62.13;Sun Mar 12 11:44:00 2023
sim-56.Network3_amp.continuous;0.3939393939393939;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8571;0.3333;3;3;0.6667;0.2857;0.4;0.1429;71.48;Sun Mar 12 11:44:01 2023
sim-09.Network4_amp.continuous;0.5510204081632653;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.1429;0.7368;0.0385;9;7;0.8571;0.3158;0.4615;0.2632;66.17;Sun Mar 12 11:44:02 2023
sim-28.Network5_amp.continuous;0.6086956521739131;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;4;4;0.5;0.4;0.4444;0.0;13.09;Sun Mar 12 11:44:02 2023
sim-30.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;4;3;0.3333;0.2;0.25;0.0;10.71;Sun Mar 12 11:44:04 2023
sim-21.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;18.19;Sun Mar 12 11:44:04 2023
sim-29.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;12.04;Sun Mar 12 11:44:05 2023
sim-17.Network5_amp.continuous;0.6086956521739131;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;25.38;Sun Mar 12 11:44:06 2023
sim-25.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;18.3;Sun Mar 12 11:44:07 2023
sim-23.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;20.1;Sun Mar 12 11:44:07 2023
sim-52.Network3_amp.continuous;0.4242424242424242;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.3333;2;4;0.75;0.4286;0.5455;0.2857;79.28;Sun Mar 12 11:44:08 2023
sim-20.Network5_amp.continuous;0.8260869565217391;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;24.18;Sun Mar 12 11:44:09 2023
sim-27.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;19.95;Sun Mar 12 11:44:09 2023
sim-38.Network5_amp.continuous;0.8260869565217391;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;12.24;Sun Mar 12 11:44:10 2023
sim-18.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;28.66;Sun Mar 12 11:44:10 2023
sim-26.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;21.68;Sun Mar 12 11:44:11 2023
sim-31.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;18.35;Sun Mar 12 11:44:11 2023
sim-35.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;15.85;Sun Mar 12 11:44:11 2023
sim-33.Network5_amp.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;16.94;Sun Mar 12 11:44:12 2023
sim-24.Network5_amp.continuous;0.8260869565217391;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;25.62;Sun Mar 12 11:44:13 2023
sim-22.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;26.61;Sun Mar 12 11:44:13 2023
sim-40.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;14.13;Sun Mar 12 11:44:14 2023
sim-12.Network4_amp.continuous;0.4244897959183673;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6842;0.1923;13;10;0.5;0.2632;0.3448;0.0;77.81;Sun Mar 12 11:44:14 2023
sim-39.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;17.35;Sun Mar 12 11:44:15 2023
sim-19.Network4_amp.continuous;0.5102040816326531;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.7368;0.0769;9;8;0.75;0.3158;0.4444;0.2105;74.23;Sun Mar 12 11:44:15 2023
sim-43.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.2;2;4;0.75;0.6;0.6667;0.4;12.71;Sun Mar 12 11:44:15 2023
sim-42.Network5_amp.continuous;0.4782608695652174;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;4;3;0.3333;0.2;0.25;0.0;13.53;Sun Mar 12 11:44:16 2023
sim-32.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;3;1.0;0.6;0.75;0.6;23.2;Sun Mar 12 11:44:17 2023
sim-44.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;1.0;0.2;1;4;0.75;0.6;0.6667;0.4;13.57;Sun Mar 12 11:44:18 2023
sim-34.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;22.72;Sun Mar 12 11:44:18 2023
sim-16.Network4_amp.continuous;0.5673469387755102;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.7368;0.1154;9;9;0.6667;0.3158;0.4286;0.1579;78.69;Sun Mar 12 11:44:18 2023
sim-48.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;11.41;Sun Mar 12 11:44:19 2023
sim-46.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;16.06;Sun Mar 12 11:44:21 2023
sim-45.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.6;0.0;3;1;1.0;0.2;0.3333;0.2;17.09;Sun Mar 12 11:44:21 2023
sim-01.Network5_cont.continuous;0.391304347826087;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;7.84;Sun Mar 12 11:44:22 2023
sim-05.Network5_cont.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;8.16;Sun Mar 12 11:44:24 2023
sim-56.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;12.81;Sun Mar 12 11:44:25 2023
sim-53.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;15.24;Sun Mar 12 11:44:25 2023
sim-36.Network5_amp.continuous;0.3478260869565217;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;4;3;0.3333;0.2;0.25;0.0;29.91;Sun Mar 12 11:44:26 2023
sim-58.Network5_amp.continuous;0.8260869565217391;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.2;0.0;0;4;1.0;0.8;0.8889;0.8;14.13;Sun Mar 12 11:44:26 2023
sim-57.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.75;0.6;0.6;4;4;0.25;0.2;0.2222;0.0;14.87;Sun Mar 12 11:44:27 2023
sim-41.Network5_amp.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.6;0.2;3;2;0.5;0.2;0.2857;0.0;25.91;Sun Mar 12 11:44:27 2023
sim-02.Network5_cont.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;12.8;Sun Mar 12 11:44:28 2023
sim-20.Network4_amp.continuous;0.6775510204081633;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.7368;0.1538;9;10;0.6;0.3158;0.4138;0.1053;86.98;Sun Mar 12 11:44:28 2023
sim-11.Network5_cont.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;9.67;Sun Mar 12 11:44:29 2023
sim-08.Network5_cont.continuous;0.6086956521739131;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;10.85;Sun Mar 12 11:44:29 2023
sim-06.Network5_cont.continuous;0.4347826086956521;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;13.28;Sun Mar 12 11:44:29 2023
sim-13.Network5_cont.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;8.93;Sun Mar 12 11:44:30 2023
sim-37.Network5_amp.continuous;0.6086956521739131;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;34.77;Sun Mar 12 11:44:31 2023
sim-60.Network5_amp.continuous;0.6521739130434783;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.2;0.0;0;4;1.0;0.8;0.8889;0.8;17.87;Sun Mar 12 11:44:31 2023
sim-17.Network5_cont.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;6.99;Sun Mar 12 11:44:33 2023
sim-12.Network5_cont.continuous;0.3478260869565217;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;11.72;Sun Mar 12 11:44:33 2023
sim-07.Network5_cont.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;15.56;Sun Mar 12 11:44:33 2023
sim-04.Network5_cont.continuous;0.4782608695652174;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;3;4;0.5;0.4;0.4444;0.0;17.9;Sun Mar 12 11:44:34 2023
sim-14.Network5_cont.continuous;0.3478260869565217;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;2;4;0.5;0.4;0.4444;0.0;11.14;Sun Mar 12 11:44:34 2023
sim-02.Network4_amp.continuous;0.6612244897959184;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.7368;0.1154;9;9;0.6667;0.3158;0.4286;0.1579;102.05;Sun Mar 12 11:44:34 2023
sim-10.Network5_cont.continuous;0.4782608695652174;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;4;3;0.3333;0.2;0.25;0.0;15.39;Sun Mar 12 11:44:34 2023
sim-03.Network5_cont.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;18.56;Sun Mar 12 11:44:34 2023
sim-47.Network5_amp.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.6;0.4;3;3;0.3333;0.2;0.25;0.0;28.22;Sun Mar 12 11:44:34 2023
sim-09.Network5_cont.continuous;0.5217391304347826;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;15.5;Sun Mar 12 11:44:34 2023
sim-49.Network5_amp.continuous;0.8260869565217391;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.8;0.2;2;3;0.6667;0.4;0.5;0.2;26.99;Sun Mar 12 11:44:35 2023
sim-51.Network5_amp.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.8;0.0;2;2;1.0;0.4;0.5714;0.4;25.91;Sun Mar 12 11:44:36 2023
sim-58.Network4_amp.continuous;0.6612244897959184;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.7368;0.1154;11;9;0.6667;0.3158;0.4286;0.1579;76.51;Sun Mar 12 11:44:36 2023
sim-41.Network4_amp.continuous;0.5020408163265306;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.6316;0.0769;12;6;0.6667;0.2105;0.32;0.1053;84.95;Sun Mar 12 11:44:36 2023
sim-54.Network5_amp.continuous;0.5652173913043478;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.8;0.4;2;4;0.5;0.4;0.4444;0.0;25.91;Sun Mar 12 11:44:37 2023
sim-25.Network5_cont.continuous;0.7391304347826086;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;7.78;Sun Mar 12 11:44:37 2023
sim-20.Network5_cont.continuous;0.3478260869565217;5;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.4;0.2;4;1;0.0;0.0;nan;0.0;10.17;Sun Mar 12 11:44:37 2023
